publisher_docid;batchid_in;time_stamp
week17a_4763772_4765203_5057134;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5057134;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5057135;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5057135;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5057153;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5057153;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5057156;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5057156;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5057408;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5057408;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5057411;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5057411;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5057727;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5057727;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5057853;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5057853;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5057996;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5057996;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5058186;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5058186;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5058420;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5058420;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5058599;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5058599;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5058762;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5058762;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5059009;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5059009;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5059204;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5059204;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5059397;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5059397;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5059629;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5059629;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5060398;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5060398;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5060533;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5060533;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5060534;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5060534;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5570414;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5570414;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765203_5570492;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765203_5570492;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_4764830;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_4764830;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_4764900;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_4764900;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_4764901;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_4764901;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_4764902;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_4764902;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_4765312;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_4765312;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_4765363;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_4765363;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_4765364;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_4765364;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_4765577;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_4765577;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_4768551;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_4768551;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_4768554;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_4768554;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5056959;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5056959;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5056962;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5056962;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5057228;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5057228;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5057237;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5057237;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5057240;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5057240;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5057511;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5057511;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5057512;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5057512;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5057523;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5057523;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5057526;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5057526;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5059890;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5059890;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5060105;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5060105;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5060106;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5060106;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5060107;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5060107;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5060356;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5060356;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5060357;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5060357;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5060686;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5060686;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5060688;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5060688;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5060689;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5060689;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765262_5060690;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765262_5060690;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_4764830;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_4764830;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_4764900;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_4764900;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_4764901;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_4764901;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_4764902;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_4764902;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_4765312;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_4765312;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_4765363;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_4765363;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_4765364;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_4765364;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_4765577;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_4765577;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_4768551;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_4768551;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_4768554;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_4768554;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5056959;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5056959;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5056962;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5056962;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5057228;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5057228;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5057237;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5057237;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5057240;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5057240;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5057511;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5057511;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5057512;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5057512;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5057523;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5057523;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5057526;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5057526;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5059890;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5059890;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5060105;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5060105;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5060106;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5060106;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5060107;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5060107;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5060356;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5060356;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5060357;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5060357;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5060686;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5060686;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5060688;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5060688;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5060689;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5060689;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765313_5060690;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765313_5060690;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_4764780;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_4764780;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_4764823;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_4764823;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_4765406;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_4765406;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5056471;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5056471;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5056833;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5056833;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5056856;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5056856;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5057130;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5057130;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5057134;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5057134;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5057135;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5057135;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5057153;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5057153;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5057156;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5057156;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5057408;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5057408;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5057411;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5057411;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5057727;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5057727;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5057853;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5057853;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5057996;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5057996;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5058186;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5058186;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5058420;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5058420;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5058599;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5058599;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5058762;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5058762;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5059009;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5059009;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5059204;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5059204;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5059397;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5059397;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5059629;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5059629;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5060398;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5060398;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5060533;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5060533;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5060534;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5060534;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5570414;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5570414;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765365_5570492;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765365_5570492;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_4764830;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_4764830;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_4764900;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_4764900;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_4764901;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_4764901;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_4764902;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_4764902;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_4765312;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_4765312;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_4765363;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_4765363;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_4765364;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_4765364;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_4765577;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_4765577;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_4768551;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_4768551;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_4768554;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_4768554;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5056959;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5056959;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5056962;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5056962;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5057228;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5057228;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5057237;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5057237;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5057240;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5057240;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5057511;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5057511;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5057512;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5057512;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5057523;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5057523;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5057526;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5057526;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5059890;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5059890;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5060105;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5060105;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5060106;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5060106;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5060107;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5060107;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5060356;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5060356;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5060357;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5060357;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5060686;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5060686;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5060688;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5060688;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5060689;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5060689;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765408_5060690;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765408_5060690;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4764074;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4764074;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4764149;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4764149;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4764170;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4764170;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4764176;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4764176;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4764178;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4764178;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4764179;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4764179;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4764217;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4764217;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4764271;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4764271;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4764303;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4764303;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4764338;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4764338;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4764340;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4764340;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4764508;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4764508;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4764703;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4764703;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_4765512;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_4765512;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_5060751;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_5060751;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_5060753;InspecMetadata/week17a/XML.zip;20110622_001243
week17a_4763772_4765450_5060753;IEEEcnf/week17a/4763772.zip;20110622_001243
week17a_4763772_4765450_5061409;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765450_5061409;IEEEcnf/week17a/4763772.zip;20110622_001244
week17a_4763772_4765513_4764780;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765513_4764780;IEEEcnf/week17a/4763772.zip;20110622_001244
week17a_4763772_4765513_4764823;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765513_4764823;IEEEcnf/week17a/4763772.zip;20110622_001244
week17a_4763772_4765513_4765406;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765513_4765406;IEEEcnf/week17a/4763772.zip;20110622_001244
week17a_4763772_4765513_5056471;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765513_5056471;IEEEcnf/week17a/4763772.zip;20110622_001244
week17a_4763772_4765513_5056833;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765513_5056833;IEEEcnf/week17a/4763772.zip;20110622_001244
week17a_4763772_4765513_5056856;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765513_5056856;IEEEcnf/week17a/4763772.zip;20110622_001244
week17a_4763772_4765513_5057130;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765513_5057130;IEEEcnf/week17a/4763772.zip;20110622_001244
week17a_4763772_4765513_5057134;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765513_5057134;IEEEcnf/week17a/4763772.zip;20110622_001244
week17a_4763772_4765513_5057135;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765513_5057135;IEEEcnf/week17a/4763772.zip;20110622_001244
week17a_4763772_4765513_5057153;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765513_5057153;IEEEcnf/week17a/4763772.zip;20110622_001244
week17a_4763772_4765513_5057156;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765513_5057156;IEEEcnf/week17a/4763772.zip;20110622_001244
week17a_4763772_4765513_5057408;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765513_5057408;IEEEcnf/week17a/4763772.zip;20110622_001244
week17a_4763772_4765513_5057411;InspecMetadata/week17a/XML.zip;20110622_001244
week17a_4763772_4765513_5057411;IEEEcnf/week17a/4763772.zip;20110622_001244
