ieee;conference;WEEK17A_10_5752399_5699349;;NOPDF;20110622_001234;WEEK17A;2011;06;null
ieee;conference;WEEK17A_100_5751609_5751990;;NOPDF;20110622_001234;WEEK17A;2011;06;null
ieee;conference;WEEK17A_1014_12510_576802;WEEK17A.ZIP;OK;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_10182_32508_1518766;;IGNORED;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_10207_5605610_5605629;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_16_5753310_5720301;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_18_5752414_5752445;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_18_5752414_5752449;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_19_4314746_4314762;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_2_24324_1106183;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_2_24324_1250890;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_2_24324_1377051;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_2_27996_1106183;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_2_27996_1250890;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_2_27996_1377051;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_2_30050_1106183;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_2_30050_1250890;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_2_30050_1377051;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_20_5754657_5757080;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_2220_5710037_5710047;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_25_5713041_5713042;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_28_5733949_5733950;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_2943_4711378_4711388;;NOPDF;20110622_001238;WEEK17A;2011;06;null
ieee;conference;WEEK17A_2944_5655207_5657204;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_2945_5629311_5629315;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_3_4810181_5756492;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_3_4815927_5757078;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_3_5308578_5338005;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_3_5308578_5638353;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_3_5420224_5756492;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_3_5424131_5757078;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_3_5594817_5338005;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_3_5594817_5638353;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_3_5738950_5756492;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_3_5746818_5757078;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_25981_1159609;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_25981_1255803;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_25981_1381229;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_25981_1573623;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_25981_4052490;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_25981_4418742;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_26599_4797510;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_28096_1159609;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_28096_1255803;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_28096_1381229;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_28096_1573623;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_28096_4052490;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_28096_4418742;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_28513_4797510;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_30111_1159609;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_30111_1255803;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_30111_1381229;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_30111_1573623;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_30111_4052490;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_30111_4418742;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_30489_4797510;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_33273_1159609;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_33273_1255803;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_33273_1381229;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_33273_1573623;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_33273_4052490;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_33273_4418742;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_33767_4797510;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_4052484_1159609;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_4052484_1255803;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_4052484_1381229;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_4052484_1573623;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_4052484_4052490;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_4052484_4418742;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_4118477_4797510;;NOPDF;20110622_001240;WEEK17A;2011;06;null
ieee;conference;WEEK17A_38_4418736_1159609;;NOPDF;20110622_001240;WEEK17A;2011;06;null
