publisher_docid;batchid_in;time_stamp
week17b_1028_5761397_5761193;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761194;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761194;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761195;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761195;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761196;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761196;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761197;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761197;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761198;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761198;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761199;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761199;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761200;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761200;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761201;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761201;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761202;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761202;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761203;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761203;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761204;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761204;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761205;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761205;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761206;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761206;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761207;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761207;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761208;InspecMetadata/week17b/XML.zip;20110622_010425
week17b_1028_5761397_5761208;IEEEcnf/week17b/1028.zip;20110622_010425
week17b_1028_5761397_5761209;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761209;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761210;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761210;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761211;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761211;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761212;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761212;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761213;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761213;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761214;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761214;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761215;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761215;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761216;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761216;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761217;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761217;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761218;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761218;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761219;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761219;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761220;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761220;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761221;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761221;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761223;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761223;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761224;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761224;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761225;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761225;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761226;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761226;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761227;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761227;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761228;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761228;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761229;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761229;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761230;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761230;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761231;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761231;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761232;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761232;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761233;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761233;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761234;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761234;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761235;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761235;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761236;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761236;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761237;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761237;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761238;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761238;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761239;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761239;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761240;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761240;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761241;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761241;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761242;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761242;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761243;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761243;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761244;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761244;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761245;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761245;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761246;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761246;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761247;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761247;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761248;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761248;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761249;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761249;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761250;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761250;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761251;InspecMetadata/week17b/XML.zip;20110622_010426
week17b_1028_5761397_5761251;IEEEcnf/week17b/1028.zip;20110622_010426
week17b_1028_5761397_5761252;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761252;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761253;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761253;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761254;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761254;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761255;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761255;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761256;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761256;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761257;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761257;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761258;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761258;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761259;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761259;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761260;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761260;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761261;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761261;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761262;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761262;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761263;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761263;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761264;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761264;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761265;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761265;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761266;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761266;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761267;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761267;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761268;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761268;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761269;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761269;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761270;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761270;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761271;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761271;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761272;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761272;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761273;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761273;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761274;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761274;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761275;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761275;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761276;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761276;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761277;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761277;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761278;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761278;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761279;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761279;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761280;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761280;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761281;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761281;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761282;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761282;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761283;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761283;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761284;InspecMetadata/week17b/XML.zip;20110622_010427
week17b_1028_5761397_5761284;IEEEcnf/week17b/1028.zip;20110622_010427
week17b_1028_5761397_5761285;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761285;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761286;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761286;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761287;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761287;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761288;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761288;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761289;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761289;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761290;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761290;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761291;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761291;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761292;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761292;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761293;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761293;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761294;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761294;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761295;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761295;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761296;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761296;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761297;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761297;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761298;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761298;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761299;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761299;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761300;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761300;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761301;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761301;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761302;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761302;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761303;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761303;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761304;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761304;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761305;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761305;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761306;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761306;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761307;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761307;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761308;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761308;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761309;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761309;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761310;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761310;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761311;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761311;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761312;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761312;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761313;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761313;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761314;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761314;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761315;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761315;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761316;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761316;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761317;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761317;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761318;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761318;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761319;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761319;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761320;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761320;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761321;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761321;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761322;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761322;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761323;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761323;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761324;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761324;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761325;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761325;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761326;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761326;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761327;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761327;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761328;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761328;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761329;InspecMetadata/week17b/XML.zip;20110622_010428
week17b_1028_5761397_5761329;IEEEcnf/week17b/1028.zip;20110622_010428
week17b_1028_5761397_5761330;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761330;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761331;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761331;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761332;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761332;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761333;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761333;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761334;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761334;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761335;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761335;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761336;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761336;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761337;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761337;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761338;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761338;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761339;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761339;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761340;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761340;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761341;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761341;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761342;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761342;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761343;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761343;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761344;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761344;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761345;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761345;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761346;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761346;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761347;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761347;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761348;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761348;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761349;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761349;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761350;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761350;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761351;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761351;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761352;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761352;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761353;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761353;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761354;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761354;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761355;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761355;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761356;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761356;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761357;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761357;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761358;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761358;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761359;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761359;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761360;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761360;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761361;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761361;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761362;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761362;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761363;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761363;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761364;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761364;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761365;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761365;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761366;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761366;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761367;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761367;IEEEcnf/week17b/1028.zip;20110622_010429
week17b_1028_5761397_5761368;InspecMetadata/week17b/XML.zip;20110622_010429
week17b_1028_5761397_5761368;IEEEcnf/week17b/1028.zip;20110622_010429
