publisher_docid;batchid_out;status;time_stamp
week17a_4763772_5056916_5058271;;noPdf;20110622_001358
week17a_4763772_5056916_5058469;;noPdf;20110622_001358
week17a_4763772_5056916_5058470;;noPdf;20110622_001358
week17a_4763772_5056916_5058471;;noPdf;20110622_001358
week17a_4763772_5056916_5058474;;noPdf;20110622_001358
week17a_4763772_5056916_5058475;;noPdf;20110622_001358
week17a_4763772_5056916_5058665;;noPdf;20110622_001358
week17a_4763772_5056916_5058666;;noPdf;20110622_001358
week17a_4763772_5056916_5058885;;noPdf;20110622_001358
week17a_4763772_5056916_5059080;;noPdf;20110622_001358
week17a_4763772_5056916_5059294;;noPdf;20110622_001358
week17a_4763772_5056944_4764830;;noPdf;20110622_001358
week17a_4763772_5056944_4764900;;noPdf;20110622_001358
week17a_4763772_5056944_4764901;;noPdf;20110622_001358
week17a_4763772_5056944_4764902;;noPdf;20110622_001358
week17a_4763772_5056944_4765312;;noPdf;20110622_001358
week17a_4763772_5056944_4765363;;noPdf;20110622_001358
week17a_4763772_5056944_4765364;;noPdf;20110622_001358
week17a_4763772_5056944_4765577;;noPdf;20110622_001358
week17a_4763772_5056944_4768551;;noPdf;20110622_001358
week17a_4763772_5056944_4768554;;noPdf;20110622_001358
week17a_4763772_5056944_5056959;;ignored;20110622_001358
week17a_4763772_5056944_5056962;week17a.zip;ok;20110622_001358
week17a_4763772_5056944_5057228;;noPdf;20110622_001359
week17a_4763772_5056944_5057237;;noPdf;20110622_001359
week17a_4763772_5056944_5057240;;noPdf;20110622_001359
week17a_4763772_5056944_5057511;;noPdf;20110622_001359
week17a_4763772_5056944_5057512;;noPdf;20110622_001359
week17a_4763772_5056944_5057523;;noPdf;20110622_001359
week17a_4763772_5056944_5057526;;noPdf;20110622_001359
week17a_4763772_5056944_5059890;;noPdf;20110622_001359
week17a_4763772_5056944_5060105;;noPdf;20110622_001359
week17a_4763772_5056944_5060106;;noPdf;20110622_001359
week17a_4763772_5056944_5060107;;noPdf;20110622_001359
week17a_4763772_5056944_5060356;;noPdf;20110622_001359
week17a_4763772_5056944_5060357;;noPdf;20110622_001359
week17a_4763772_5056944_5060686;;noPdf;20110622_001359
week17a_4763772_5056944_5060688;;noPdf;20110622_001359
week17a_4763772_5056944_5060689;;noPdf;20110622_001359
week17a_4763772_5056944_5060690;;noPdf;20110622_001359
week17a_4763772_5056963_4768391;;noPdf;20110622_001359
week17a_4763772_5056963_5056981;;ignored;20110622_001359
week17a_4763772_5056963_5056984;week17a.zip;ok;20110622_001400
week17a_4763772_5056963_5057246;;noPdf;20110622_001400
week17a_4763772_5056963_5057257;;noPdf;20110622_001400
week17a_4763772_5056963_5057260;;noPdf;20110622_001400
week17a_4763772_5056963_5057531;;noPdf;20110622_001400
week17a_4763772_5056963_5057532;;noPdf;20110622_001400
week17a_4763772_5056963_5057550;;noPdf;20110622_001400
week17a_4763772_5056963_5057553;;noPdf;20110622_001400
week17a_4763772_5056986_5057005;;ignored;20110622_001400
week17a_4763772_5056986_5057008;week17a.zip;ok;20110622_001400
week17a_4763772_5056986_5057266;;noPdf;20110622_001400
week17a_4763772_5056986_5057268;;noPdf;20110622_001400
week17a_4763772_5056986_5057281;;noPdf;20110622_001400
week17a_4763772_5056986_5057284;;noPdf;20110622_001400
week17a_4763772_5056986_5057558;;noPdf;20110622_001400
week17a_4763772_5056986_5057559;;noPdf;20110622_001400
week17a_4763772_5056986_5057578;;noPdf;20110622_001400
week17a_4763772_5056986_5057581;;noPdf;20110622_001400
week17a_4763772_5057010_5056682;;noPdf;20110622_001400
week17a_4763772_5057010_5056683;;noPdf;20110622_001400
week17a_4763772_5057010_5056685;;noPdf;20110622_001400
week17a_4763772_5057010_5056686;;noPdf;20110622_001400
week17a_4763772_5057010_5057013;;ignored;20110622_001400
week17a_4763772_5057010_5057014;week17a.zip;ok;20110622_001400
week17a_4763772_5057010_5057029;;ignored;20110622_001400
week17a_4763772_5057010_5057032;week17a.zip;ok;20110622_001401
week17a_4763772_5057010_5057290;;noPdf;20110622_001401
week17a_4763772_5057010_5057306;;noPdf;20110622_001401
week17a_4763772_5057010_5057310;;noPdf;20110622_001401
week17a_4763772_5057010_5057313;;noPdf;20110622_001401
week17a_4763772_5057010_5057586;;noPdf;20110622_001401
week17a_4763772_5057010_5057587;;noPdf;20110622_001401
week17a_4763772_5057010_5057604;;noPdf;20110622_001401
week17a_4763772_5057010_5057606;;noPdf;20110622_001401
week17a_4763772_5057034_5057036;;ignored;20110622_001401
week17a_4763772_5057034_5057052;;ignored;20110622_001401
week17a_4763772_5057034_5057055;week17a.zip;ok;20110622_001402
week17a_4763772_5057034_5057319;;noPdf;20110622_001402
week17a_4763772_5057034_5057340;;noPdf;20110622_001402
week17a_4763772_5057034_5057611;;noPdf;20110622_001402
week17a_4763772_5057034_5057612;;noPdf;20110622_001402
week17a_4763772_5057034_5057634;;noPdf;20110622_001402
week17a_4763772_5057034_5058330;;noPdf;20110622_001402
week17a_4763772_5057034_5058331;;noPdf;20110622_001402
week17a_4763772_5057057_5057069;week17a.zip;ok;20110622_001411
week17a_4763772_5057057_5057071;;ignored;20110622_001412
week17a_4763772_5057057_5057074;week17a.zip;ok;20110622_001412
week17a_4763772_5057057_5057346;;noPdf;20110622_001412
week17a_4763772_5057057_5057356;;noPdf;20110622_001412
week17a_4763772_5057057_5057359;;noPdf;20110622_001412
week17a_4763772_5057057_5057639;;noPdf;20110622_001412
week17a_4763772_5057057_5057659;;noPdf;20110622_001412
week17a_4763772_5057076_5057095;week17a.zip;ok;20110622_001414
week17a_4763772_5057076_5057097;;ignored;20110622_001414
week17a_4763772_5057076_5057100;week17a.zip;ok;20110622_001415
week17a_4763772_5057076_5057364;;noPdf;20110622_001415
week17a_4763772_5057076_5057373;;noPdf;20110622_001415
week17a_4763772_5057076_5057376;;noPdf;20110622_001415
week17a_4763772_5057076_5057664;;noPdf;20110622_001415
week17a_4763772_5057076_5057685;;noPdf;20110622_001415
week17a_4763772_5057076_5057688;;noPdf;20110622_001415
week17a_4763772_5057101_5057120;;ignored;20110622_001415
week17a_4763772_5057101_5057123;week17a.zip;ok;20110622_001415
week17a_4763772_5057101_5057124;;ignored;20110622_001415
week17a_4763772_5057101_5057383;;noPdf;20110622_001415
week17a_4763772_5057101_5057396;;noPdf;20110622_001415
week17a_4763772_5057101_5057398;;noPdf;20110622_001415
week17a_4763772_5057101_5057401;;noPdf;20110622_001415
week17a_4763772_5057101_5057402;;noPdf;20110622_001415
week17a_4763772_5057101_5057693;;noPdf;20110622_001415
week17a_4763772_5057101_5057717;;noPdf;20110622_001415
week17a_4763772_5057101_5057720;;noPdf;20110622_001415
week17a_4763772_5057101_5057721;;noPdf;20110622_001415
week17a_4763772_5057126_4764780;;noPdf;20110622_001415
week17a_4763772_5057126_4764823;;noPdf;20110622_001415
week17a_4763772_5057126_4765406;;noPdf;20110622_001415
week17a_4763772_5057126_5056471;;noPdf;20110622_001415
week17a_4763772_5057126_5056833;;noPdf;20110622_001415
week17a_4763772_5057126_5056856;;noPdf;20110622_001415
week17a_4763772_5057126_5057130;week17a.zip;ok;20110622_001416
week17a_4763772_5057126_5057134;week17a.zip;ok;20110622_001416
week17a_4763772_5057126_5057135;week17a.zip;ok;20110622_001417
week17a_4763772_5057126_5057153;;ignored;20110622_001417
week17a_4763772_5057126_5057156;week17a.zip;ok;20110622_001417
week17a_4763772_5057126_5057408;;noPdf;20110622_001417
week17a_4763772_5057126_5057411;;noPdf;20110622_001417
week17a_4763772_5057126_5057727;;noPdf;20110622_001417
week17a_4763772_5057126_5057853;;noPdf;20110622_001417
week17a_4763772_5057126_5057996;;noPdf;20110622_001417
week17a_4763772_5057126_5058186;;noPdf;20110622_001417
week17a_4763772_5057126_5058420;;noPdf;20110622_001417
week17a_4763772_5057126_5058599;;noPdf;20110622_001417
week17a_4763772_5057126_5058762;;noPdf;20110622_001418
week17a_4763772_5057126_5059009;;noPdf;20110622_001418
week17a_4763772_5057126_5059204;;noPdf;20110622_001418
week17a_4763772_5057126_5059397;;noPdf;20110622_001418
week17a_4763772_5057126_5059629;;noPdf;20110622_001418
week17a_4763772_5057126_5060398;;noPdf;20110622_001418
week17a_4763772_5057126_5060533;;noPdf;20110622_001418
week17a_4763772_5057126_5060534;;noPdf;20110622_001418
week17a_4763772_5057126_5570414;;noPdf;20110622_001418
week17a_4763772_5057126_5570492;;noPdf;20110622_001418
week17a_4763772_5057158_5056862;;noPdf;20110622_001418
week17a_4763772_5057158_5056879;;noPdf;20110622_001418
week17a_4763772_5057158_5056882;;noPdf;20110622_001418
week17a_4763772_5057158_5057173;;ignored;20110622_001418
week17a_4763772_5057158_5057176;week17a.zip;ok;20110622_001418
week17a_4763772_5057158_5057443;;noPdf;20110622_001418
week17a_4763772_5057158_5057459;;noPdf;20110622_001418
week17a_4763772_5057158_5057462;;noPdf;20110622_001418
week17a_4763772_5057158_5058777;;noPdf;20110622_001418
week17a_4763772_5057178_5056888;;noPdf;20110622_001418
week17a_4763772_5057178_5056897;;noPdf;20110622_001418
week17a_4763772_5057178_5056911;;noPdf;20110622_001418
week17a_4763772_5057178_5056914;;noPdf;20110622_001418
week17a_4763772_5057178_5057182;;ignored;20110622_001418
week17a_4763772_5057178_5057195;;ignored;20110622_001418
week17a_4763772_5057178_5057198;week17a.zip;ok;20110622_001419
week17a_4763772_5057178_5057467;;noPdf;20110622_001419
week17a_4763772_5057178_5057478;;noPdf;20110622_001419
week17a_4763772_5057178_5057481;;noPdf;20110622_001419
week17a_4763772_5057200_5056920;;noPdf;20110622_001419
week17a_4763772_5057200_5056940;;noPdf;20110622_001419
week17a_4763772_5057200_5056943;;noPdf;20110622_001419
week17a_4763772_5057200_5057205;week17a.zip;ok;20110622_001419
week17a_4763772_5057200_5057222;week17a.zip;ok;20110622_001419
week17a_4763772_5057200_5057223;;ignored;20110622_001419
week17a_4763772_5057200_5057486;;noPdf;20110622_001420
week17a_4763772_5057200_5057487;;noPdf;20110622_001420
week17a_4763772_5057200_5057501;;noPdf;20110622_001420
week17a_4763772_5057200_5057504;;noPdf;20110622_001420
week17a_4763772_5057200_5057780;;noPdf;20110622_001420
week17a_4763772_5057200_5058267;;noPdf;20110622_001420
week17a_4763772_5057200_5058270;;noPdf;20110622_001420
week17a_4763772_5057200_5058271;;noPdf;20110622_001420
week17a_4763772_5057200_5058469;;noPdf;20110622_001420
week17a_4763772_5057200_5058470;;noPdf;20110622_001420
week17a_4763772_5057200_5058471;;noPdf;20110622_001420
week17a_4763772_5057200_5058474;;noPdf;20110622_001420
week17a_4763772_5057200_5058475;;noPdf;20110622_001420
week17a_4763772_5057200_5058665;;noPdf;20110622_001420
week17a_4763772_5057200_5058666;;noPdf;20110622_001420
week17a_4763772_5057200_5058885;;noPdf;20110622_001420
week17a_4763772_5057200_5059080;;noPdf;20110622_001420
week17a_4763772_5057200_5059294;;noPdf;20110622_001420
week17a_4763772_5057224_4764830;;noPdf;20110622_001420
week17a_4763772_5057224_4764900;;noPdf;20110622_001420
week17a_4763772_5057224_4764901;;noPdf;20110622_001420
week17a_4763772_5057224_4764902;;noPdf;20110622_001420
week17a_4763772_5057224_4765312;;noPdf;20110622_001420
week17a_4763772_5057224_4765363;;noPdf;20110622_001420
week17a_4763772_5057224_4765364;;noPdf;20110622_001420
week17a_4763772_5057224_4765577;;noPdf;20110622_001420
week17a_4763772_5057224_4768551;;noPdf;20110622_001420
week17a_4763772_5057224_4768554;;noPdf;20110622_001420
week17a_4763772_5057224_5056959;;noPdf;20110622_001420
week17a_4763772_5057224_5056962;;noPdf;20110622_001420
week17a_4763772_5057224_5057228;;ignored;20110622_001420
week17a_4763772_5057224_5057237;;ignored;20110622_001420
week17a_4763772_5057224_5057240;week17a.zip;ok;20110622_001420
week17a_4763772_5057224_5057511;;noPdf;20110622_001420
week17a_4763772_5057224_5057512;;noPdf;20110622_001420
week17a_4763772_5057224_5057523;;noPdf;20110622_001420
week17a_4763772_5057224_5057526;;noPdf;20110622_001420
week17a_4763772_5057224_5059890;;noPdf;20110622_001420
week17a_4763772_5057224_5060105;;noPdf;20110622_001420
week17a_4763772_5057224_5060106;;noPdf;20110622_001420
week17a_4763772_5057224_5060107;;noPdf;20110622_001420
week17a_4763772_5057224_5060356;;noPdf;20110622_001420
week17a_4763772_5057224_5060357;;noPdf;20110622_001420
week17a_4763772_5057224_5060686;;noPdf;20110622_001420
week17a_4763772_5057224_5060688;;noPdf;20110622_001420
week17a_4763772_5057224_5060689;;noPdf;20110622_001420
week17a_4763772_5057224_5060690;;noPdf;20110622_001420
week17a_4763772_5057242_4768391;;noPdf;20110622_001420
week17a_4763772_5057242_5056981;;noPdf;20110622_001420
week17a_4763772_5057242_5056984;;noPdf;20110622_001420
week17a_4763772_5057242_5057246;;ignored;20110622_001420
week17a_4763772_5057242_5057257;;ignored;20110622_001420
week17a_4763772_5057242_5057260;week17a.zip;ok;20110622_001421
week17a_4763772_5057242_5057531;;noPdf;20110622_001421
week17a_4763772_5057242_5057532;;noPdf;20110622_001421
week17a_4763772_5057242_5057550;;noPdf;20110622_001421
week17a_4763772_5057242_5057553;;noPdf;20110622_001421
week17a_4763772_5057262_5057005;;noPdf;20110622_001421
week17a_4763772_5057262_5057008;;noPdf;20110622_001421
week17a_4763772_5057262_5057266;;ignored;20110622_001421
week17a_4763772_5057262_5057268;week17a.zip;ok;20110622_001422
week17a_4763772_5057262_5057281;;ignored;20110622_001422
week17a_4763772_5057262_5057284;week17a.zip;ok;20110622_001422
week17a_4763772_5057262_5057558;;noPdf;20110622_001422
week17a_4763772_5057262_5057559;;noPdf;20110622_001422
week17a_4763772_5057262_5057578;;noPdf;20110622_001422
week17a_4763772_5057262_5057581;;noPdf;20110622_001422
week17a_4763772_5057286_5056682;;noPdf;20110622_001422
week17a_4763772_5057286_5056683;;noPdf;20110622_001422
week17a_4763772_5057286_5056685;;noPdf;20110622_001422
week17a_4763772_5057286_5056686;;noPdf;20110622_001423
week17a_4763772_5057286_5057013;;noPdf;20110622_001423
week17a_4763772_5057286_5057014;;noPdf;20110622_001423
week17a_4763772_5057286_5057029;;noPdf;20110622_001423
week17a_4763772_5057286_5057032;;noPdf;20110622_001423
week17a_4763772_5057286_5057290;;ignored;20110622_001423
week17a_4763772_5057286_5057306;week17a.zip;ok;20110622_001424
week17a_4763772_5057286_5057310;;ignored;20110622_001424
week17a_4763772_5057286_5057313;week17a.zip;ok;20110622_001424
week17a_4763772_5057286_5057586;;noPdf;20110622_001424
week17a_4763772_5057286_5057587;;noPdf;20110622_001424
week17a_4763772_5057286_5057604;;noPdf;20110622_001424
week17a_4763772_5057286_5057606;;noPdf;20110622_001424
week17a_4763772_5057315_5057036;;noPdf;20110622_001424
week17a_4763772_5057315_5057052;;noPdf;20110622_001424
week17a_4763772_5057315_5057055;;noPdf;20110622_001424
week17a_4763772_5057315_5057319;;ignored;20110622_001424
week17a_4763772_5057315_5057340;;ignored;20110622_001424
week17a_4763772_5057315_5057611;;noPdf;20110622_001424
week17a_4763772_5057315_5057612;;noPdf;20110622_001424
week17a_4763772_5057315_5057634;;noPdf;20110622_001424
week17a_4763772_5057315_5058330;;noPdf;20110622_001424
week17a_4763772_5057315_5058331;;noPdf;20110622_001424
week17a_4763772_5057342_5057069;;noPdf;20110622_001424
week17a_4763772_5057342_5057071;;noPdf;20110622_001424
week17a_4763772_5057342_5057074;;noPdf;20110622_001424
week17a_4763772_5057342_5057346;week17a.zip;ok;20110622_001425
week17a_4763772_5057342_5057356;;ignored;20110622_001425
week17a_4763772_5057342_5057359;week17a.zip;ok;20110622_001425
week17a_4763772_5057342_5057639;;noPdf;20110622_001425
week17a_4763772_5057342_5057659;;noPdf;20110622_001425
week17a_4763772_5057361_5057095;;noPdf;20110622_001425
week17a_4763772_5057361_5057097;;noPdf;20110622_001425
week17a_4763772_5057361_5057100;;noPdf;20110622_001425
week17a_4763772_5057361_5057364;;ignored;20110622_001425
week17a_4763772_5057361_5057373;;ignored;20110622_001425
week17a_4763772_5057361_5057376;week17a.zip;ok;20110622_001425
week17a_4763772_5057361_5057664;;noPdf;20110622_001425
week17a_4763772_5057361_5057685;;noPdf;20110622_001425
week17a_4763772_5057361_5057688;;noPdf;20110622_001425
week17a_4763772_5057378_5057120;;noPdf;20110622_001425
week17a_4763772_5057378_5057123;;noPdf;20110622_001425
week17a_4763772_5057378_5057124;;noPdf;20110622_001425
week17a_4763772_5057378_5057383;week17a.zip;ok;20110622_001426
week17a_4763772_5057378_5057396;week17a.zip;ok;20110622_001427
week17a_4763772_5057378_5057398;;ignored;20110622_001427
week17a_4763772_5057378_5057401;;ignored;20110622_001427
week17a_4763772_5057378_5057402;week17a.zip;ok;20110622_001428
week17a_4763772_5057378_5057693;;noPdf;20110622_001428
week17a_4763772_5057378_5057717;;noPdf;20110622_001428
week17a_4763772_5057378_5057720;;noPdf;20110622_001428
week17a_4763772_5057378_5057721;;noPdf;20110622_001428
week17a_4763772_5057404_4764780;;noPdf;20110622_001428
week17a_4763772_5057404_4764823;;noPdf;20110622_001428
week17a_4763772_5057404_4765406;;noPdf;20110622_001428
week17a_4763772_5057404_5056471;;noPdf;20110622_001428
week17a_4763772_5057404_5056833;;noPdf;20110622_001428
week17a_4763772_5057404_5056856;;noPdf;20110622_001428
week17a_4763772_5057404_5057130;;noPdf;20110622_001428
week17a_4763772_5057404_5057134;;noPdf;20110622_001428
week17a_4763772_5057404_5057135;;noPdf;20110622_001428
week17a_4763772_5057404_5057153;;noPdf;20110622_001428
week17a_4763772_5057404_5057156;;noPdf;20110622_001428
week17a_4763772_5057404_5057408;week17a.zip;ok;20110622_001428
week17a_4763772_5057404_5057411;;ignored;20110622_001428
week17a_4763772_5057404_5057727;;noPdf;20110622_001428
week17a_4763772_5057404_5057853;;noPdf;20110622_001428
week17a_4763772_5057404_5057996;;noPdf;20110622_001428
week17a_4763772_5057404_5058186;;noPdf;20110622_001428
week17a_4763772_5057404_5058420;;noPdf;20110622_001428
week17a_4763772_5057404_5058599;;noPdf;20110622_001428
week17a_4763772_5057404_5058762;;noPdf;20110622_001428
week17a_4763772_5057404_5059009;;noPdf;20110622_001428
week17a_4763772_5057404_5059204;;noPdf;20110622_001428
week17a_4763772_5057404_5059397;;noPdf;20110622_001428
week17a_4763772_5057404_5059629;;noPdf;20110622_001428
week17a_4763772_5057404_5060398;;noPdf;20110622_001428
week17a_4763772_5057404_5060533;;noPdf;20110622_001428
week17a_4763772_5057404_5060534;;noPdf;20110622_001428
week17a_4763772_5057404_5570414;;noPdf;20110622_001428
week17a_4763772_5057404_5570492;;noPdf;20110622_001428
week17a_4763772_5057440_5056862;;noPdf;20110622_001428
week17a_4763772_5057440_5056879;;noPdf;20110622_001428
week17a_4763772_5057440_5056882;;noPdf;20110622_001428
week17a_4763772_5057440_5057173;;noPdf;20110622_001428
week17a_4763772_5057440_5057176;;noPdf;20110622_001428
week17a_4763772_5057440_5057443;;ignored;20110622_001428
week17a_4763772_5057440_5057459;;ignored;20110622_001428
week17a_4763772_5057440_5057462;week17a.zip;ok;20110622_001429
week17a_4763772_5057440_5058777;;noPdf;20110622_001429
week17a_4763772_5057464_5056888;;noPdf;20110622_001429
week17a_4763772_5057464_5056897;;noPdf;20110622_001429
week17a_4763772_5057464_5056911;;noPdf;20110622_001429
week17a_4763772_5057464_5056914;;noPdf;20110622_001429
week17a_4763772_5057464_5057182;;noPdf;20110622_001429
week17a_4763772_5057464_5057195;;noPdf;20110622_001429
week17a_4763772_5057464_5057198;;noPdf;20110622_001429
week17a_4763772_5057464_5057467;;ignored;20110622_001429
week17a_4763772_5057464_5057478;;ignored;20110622_001429
week17a_4763772_5057464_5057481;week17a.zip;ok;20110622_001429
week17a_4763772_5057483_5056920;;noPdf;20110622_001429
week17a_4763772_5057483_5056940;;noPdf;20110622_001429
week17a_4763772_5057483_5056943;;noPdf;20110622_001429
week17a_4763772_5057483_5057205;;noPdf;20110622_001429
week17a_4763772_5057483_5057222;;noPdf;20110622_001429
week17a_4763772_5057483_5057223;;noPdf;20110622_001429
week17a_4763772_5057483_5057486;;ignored;20110622_001429
week17a_4763772_5057483_5057487;;ignored;20110622_001429
week17a_4763772_5057483_5057501;;ignored;20110622_001429
week17a_4763772_5057483_5057504;week17a.zip;ok;20110622_001430
week17a_4763772_5057483_5057780;;noPdf;20110622_001430
week17a_4763772_5057483_5058267;;noPdf;20110622_001430
week17a_4763772_5057483_5058270;;noPdf;20110622_001430
week17a_4763772_5057483_5058271;;noPdf;20110622_001430
week17a_4763772_5057483_5058469;;noPdf;20110622_001430
week17a_4763772_5057483_5058470;;noPdf;20110622_001430
week17a_4763772_5057483_5058471;;noPdf;20110622_001430
week17a_4763772_5057483_5058474;;noPdf;20110622_001430
week17a_4763772_5057483_5058475;;noPdf;20110622_001430
week17a_4763772_5057483_5058665;;noPdf;20110622_001430
week17a_4763772_5057483_5058666;;noPdf;20110622_001430
week17a_4763772_5057483_5058885;;noPdf;20110622_001430
week17a_4763772_5057483_5059080;;noPdf;20110622_001430
week17a_4763772_5057483_5059294;;noPdf;20110622_001430
week17a_4763772_5057508_4764830;;noPdf;20110622_001430
week17a_4763772_5057508_4764900;;noPdf;20110622_001430
week17a_4763772_5057508_4764901;;noPdf;20110622_001430
week17a_4763772_5057508_4764902;;noPdf;20110622_001430
week17a_4763772_5057508_4765312;;noPdf;20110622_001430
week17a_4763772_5057508_4765363;;noPdf;20110622_001430
week17a_4763772_5057508_4765364;;noPdf;20110622_001430
week17a_4763772_5057508_4765577;;noPdf;20110622_001430
week17a_4763772_5057508_4768551;;noPdf;20110622_001430
week17a_4763772_5057508_4768554;;noPdf;20110622_001430
week17a_4763772_5057508_5056959;;noPdf;20110622_001430
week17a_4763772_5057508_5056962;;noPdf;20110622_001430
week17a_4763772_5057508_5057228;;noPdf;20110622_001430
week17a_4763772_5057508_5057237;;noPdf;20110622_001430
week17a_4763772_5057508_5057240;;noPdf;20110622_001430
week17a_4763772_5057508_5057511;;ignored;20110622_001430
week17a_4763772_5057508_5057512;;ignored;20110622_001430
week17a_4763772_5057508_5057523;;ignored;20110622_001430
week17a_4763772_5057508_5057526;week17a.zip;ok;20110622_001431
week17a_4763772_5057508_5059890;;noPdf;20110622_001431
week17a_4763772_5057508_5060105;;noPdf;20110622_001431
week17a_4763772_5057508_5060106;;noPdf;20110622_001431
week17a_4763772_5057508_5060107;;noPdf;20110622_001431
week17a_4763772_5057508_5060356;;noPdf;20110622_001431
week17a_4763772_5057508_5060357;;noPdf;20110622_001431
week17a_4763772_5057508_5060686;;noPdf;20110622_001431
week17a_4763772_5057508_5060688;;noPdf;20110622_001431
week17a_4763772_5057508_5060689;;noPdf;20110622_001431
week17a_4763772_5057508_5060690;;noPdf;20110622_001431
week17a_4763772_5057528_4768391;;noPdf;20110622_001431
week17a_4763772_5057528_5056981;;noPdf;20110622_001431
week17a_4763772_5057528_5056984;;noPdf;20110622_001431
week17a_4763772_5057528_5057246;;noPdf;20110622_001431
week17a_4763772_5057528_5057257;;noPdf;20110622_001431
week17a_4763772_5057528_5057260;;noPdf;20110622_001431
week17a_4763772_5057528_5057531;;ignored;20110622_001431
week17a_4763772_5057528_5057532;;ignored;20110622_001431
week17a_4763772_5057528_5057550;;ignored;20110622_001431
week17a_4763772_5057528_5057553;week17a.zip;ok;20110622_001431
week17a_4763772_5057555_5057005;;noPdf;20110622_001431
week17a_4763772_5057555_5057008;;noPdf;20110622_001431
week17a_4763772_5057555_5057266;;noPdf;20110622_001431
week17a_4763772_5057555_5057268;;noPdf;20110622_001431
week17a_4763772_5057555_5057281;;noPdf;20110622_001431
week17a_4763772_5057555_5057284;;noPdf;20110622_001431
week17a_4763772_5057555_5057558;;ignored;20110622_001431
week17a_4763772_5057555_5057559;;ignored;20110622_001432
week17a_4763772_5057555_5057578;;ignored;20110622_001432
week17a_4763772_5057555_5057581;week17a.zip;ok;20110622_001432
week17a_4763772_5057583_5056682;;noPdf;20110622_001432
week17a_4763772_5057583_5056683;;noPdf;20110622_001432
week17a_4763772_5057583_5056685;;noPdf;20110622_001432
week17a_4763772_5057583_5056686;;noPdf;20110622_001432
week17a_4763772_5057583_5057013;;noPdf;20110622_001432
week17a_4763772_5057583_5057014;;noPdf;20110622_001432
week17a_4763772_5057583_5057029;;noPdf;20110622_001432
week17a_4763772_5057583_5057032;;noPdf;20110622_001432
week17a_4763772_5057583_5057290;;noPdf;20110622_001432
week17a_4763772_5057583_5057306;;noPdf;20110622_001432
week17a_4763772_5057583_5057310;;noPdf;20110622_001432
week17a_4763772_5057583_5057313;;noPdf;20110622_001432
week17a_4763772_5057583_5057586;;ignored;20110622_001432
week17a_4763772_5057583_5057587;;ignored;20110622_001432
week17a_4763772_5057583_5057604;;ignored;20110622_001432
week17a_4763772_5057583_5057606;week17a.zip;ok;20110622_001432
week17a_4763772_5057608_5057036;;noPdf;20110622_001432
week17a_4763772_5057608_5057052;;noPdf;20110622_001432
week17a_4763772_5057608_5057055;;noPdf;20110622_001432
week17a_4763772_5057608_5057319;;noPdf;20110622_001432
week17a_4763772_5057608_5057340;;noPdf;20110622_001432
week17a_4763772_5057608_5057611;;ignored;20110622_001432
week17a_4763772_5057608_5057612;;ignored;20110622_001433
week17a_4763772_5057608_5057634;week17a.zip;ok;20110622_001433
week17a_4763772_5057608_5058330;;noPdf;20110622_001433
week17a_4763772_5057608_5058331;;noPdf;20110622_001433
week17a_4763772_5057636_5057069;;noPdf;20110622_001433
week17a_4763772_5057636_5057071;;noPdf;20110622_001433
week17a_4763772_5057636_5057074;;noPdf;20110622_001433
week17a_4763772_5057636_5057346;;noPdf;20110622_001433
week17a_4763772_5057636_5057356;;noPdf;20110622_001433
week17a_4763772_5057636_5057359;;noPdf;20110622_001433
week17a_4763772_5057636_5057639;;ignored;20110622_001433
week17a_4763772_5057636_5057659;week17a.zip;ok;20110622_001434
week17a_4763772_5057661_5057095;;noPdf;20110622_001434
week17a_4763772_5057661_5057097;;noPdf;20110622_001434
week17a_4763772_5057661_5057100;;noPdf;20110622_001434
week17a_4763772_5057661_5057364;;noPdf;20110622_001434
week17a_4763772_5057661_5057373;;noPdf;20110622_001434
week17a_4763772_5057661_5057376;;noPdf;20110622_001434
week17a_4763772_5057661_5057664;;ignored;20110622_001434
week17a_4763772_5057661_5057685;;ignored;20110622_001434
week17a_4763772_5057661_5057688;week17a.zip;ok;20110622_001434
week17a_4763772_5057690_5057120;;noPdf;20110622_001434
week17a_4763772_5057690_5057123;;noPdf;20110622_001434
week17a_4763772_5057690_5057124;;noPdf;20110622_001434
week17a_4763772_5057690_5057383;;noPdf;20110622_001434
week17a_4763772_5057690_5057396;;noPdf;20110622_001435
week17a_4763772_5057690_5057398;;noPdf;20110622_001435
week17a_4763772_5057690_5057401;;noPdf;20110622_001435
week17a_4763772_5057690_5057402;;noPdf;20110622_001435
week17a_4763772_5057690_5057693;;ignored;20110622_001435
week17a_4763772_5057690_5057717;;ignored;20110622_001435
week17a_4763772_5057690_5057720;week17a.zip;ok;20110622_001435
week17a_4763772_5057690_5057721;;ignored;20110622_001435
week17a_4763772_5057723_4764780;;noPdf;20110622_001435
week17a_4763772_5057723_4764823;;noPdf;20110622_001435
week17a_4763772_5057723_4765406;;noPdf;20110622_001435
week17a_4763772_5057723_5056471;;noPdf;20110622_001435
week17a_4763772_5057723_5056833;;noPdf;20110622_001435
week17a_4763772_5057723_5056856;;noPdf;20110622_001435
week17a_4763772_5057723_5057130;;noPdf;20110622_001435
week17a_4763772_5057723_5057134;;noPdf;20110622_001435
week17a_4763772_5057723_5057135;;noPdf;20110622_001435
week17a_4763772_5057723_5057153;;noPdf;20110622_001435
week17a_4763772_5057723_5057156;;noPdf;20110622_001435
