publisher_docid;XP;batchid;time_stamp
week5b_5676675_5681663_5681667;XP031901326;XP031901326.pdf;20110813_122821
week5b_5676675_5681663_5681668;XP031901327;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681668;XP031901327;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681668;XP031901327;XP031901327.pdf;20110813_122821
week5b_5676675_5681663_5681669;XP031901328;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681669;XP031901328;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681669;XP031901328;XP031901328.pdf;20110813_122821
week5b_5676675_5681663_5681670;XP031901329;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681670;XP031901329;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681670;XP031901329;XP031901329.pdf;20110813_122821
week5b_5676675_5681663_5681671;XP031901330;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681671;XP031901330;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681671;XP031901330;XP031901330.pdf;20110813_122821
week5b_5676675_5681663_5681672;XP031901331;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681672;XP031901331;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681672;XP031901331;XP031901331.pdf;20110813_122821
week5b_5676675_5681663_5681673;XP031901332;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681673;XP031901332;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681673;XP031901332;XP031901332.pdf;20110813_122821
week5b_5676675_5681663_5681674;XP031901333;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681674;XP031901333;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681674;XP031901333;XP031901333.pdf;20110813_122821
week5b_5676675_5681663_5681675;XP031901334;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681675;XP031901334;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681675;XP031901334;XP031901334.pdf;20110813_122821
week5b_5676675_5681663_5681676;XP031901335;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681676;XP031901335;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681676;XP031901335;XP031901335.pdf;20110813_122821
week5b_5676675_5681663_5681677;XP031901336;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681677;XP031901336;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681677;XP031901336;XP031901336.pdf;20110813_122821
week5b_5676675_5681663_5681678;XP031901337;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681678;XP031901337;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681678;XP031901337;XP031901337.pdf;20110813_122821
week5b_5676675_5681663_5681679;XP031901338;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681679;XP031901338;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681679;XP031901338;XP031901338.pdf;20110813_122821
week5b_5676675_5681663_5681680;XP031901339;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681680;XP031901339;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681680;XP031901339;XP031901339.pdf;20110813_122821
week5b_5676675_5681663_5681681;XP031901340;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681681;XP031901340;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681681;XP031901340;XP031901340.pdf;20110813_122821
week5b_5676675_5681663_5681682;XP031901341;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681682;XP031901341;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681682;XP031901341;XP031901341.pdf;20110813_122821
week5b_5676675_5681663_5681683;XP031901342;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681683;XP031901342;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681683;XP031901342;XP031901342.pdf;20110813_122821
week5b_5676675_5681663_5681684;XP031901343;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681684;XP031901343;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681684;XP031901343;XP031901343.pdf;20110813_122821
week5b_5676675_5681663_5681685;XP031901344;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681685;XP031901344;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681685;XP031901344;XP031901344.pdf;20110813_122821
week5b_5676675_5681663_5681686;XP031901345;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681686;XP031901345;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681686;XP031901345;XP031901345.pdf;20110813_122821
week5b_5676675_5681663_5681687;XP031901346;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681687;XP031901346;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681687;XP031901346;XP031901346.pdf;20110813_122821
week5b_5676675_5681663_5681688;XP031901347;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681688;XP031901347;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681688;XP031901347;XP031901347.pdf;20110813_122821
week5b_5676675_5681663_5681689;XP031901348;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681689;XP031901348;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681689;XP031901348;XP031901348.pdf;20110813_122821
week5b_5676675_5681663_5681690;XP031901349;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681690;XP031901349;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681690;XP031901349;XP031901349.pdf;20110813_122821
week5b_5676675_5681663_5681691;XP031901350;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681691;XP031901350;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681691;XP031901350;XP031901350.pdf;20110813_122821
week5b_5676675_5681663_5681692;XP031901351;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681692;XP031901351;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681692;XP031901351;XP031901351.pdf;20110813_122821
week5b_5676675_5681663_5681693;XP031901352;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681693;XP031901352;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681693;XP031901352;XP031901352.pdf;20110813_122821
week5b_5676675_5681663_5681694;XP031901353;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681694;XP031901353;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681694;XP031901353;XP031901353.pdf;20110813_122821
week5b_5676675_5681663_5681695;XP031901354;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681695;XP031901354;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681695;XP031901354;XP031901354.pdf;20110813_122821
week5b_5676675_5681663_5681696;XP031901355;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681696;XP031901355;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681696;XP031901355;XP031901355.pdf;20110813_122821
week5b_5676675_5681663_5681697;XP031901356;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681697;XP031901356;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681697;XP031901356;XP031901356.pdf;20110813_122821
week5b_5676675_5681663_5681698;XP031901357;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681698;XP031901357;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681698;XP031901357;XP031901357.pdf;20110813_122821
week5b_5676675_5681663_5681699;XP031901358;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681699;XP031901358;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681699;XP031901358;XP031901358.pdf;20110813_122821
week5b_5676675_5681663_5681700;XP031901359;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681700;XP031901359;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681700;XP031901359;XP031901359.pdf;20110813_122821
week5b_5676675_5681663_5681701;XP031901360;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681701;XP031901360;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681701;XP031901360;XP031901360.pdf;20110813_122821
week5b_5676675_5681663_5681702;XP031901361;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681702;XP031901361;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681702;XP031901361;XP031901361.pdf;20110813_122821
week5b_5676675_5681663_5681703;XP031901362;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681703;XP031901362;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681703;XP031901362;XP031901362.pdf;20110813_122821
week5b_5676675_5681663_5681704;XP031901363;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681704;XP031901363;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681704;XP031901363;XP031901363.pdf;20110813_122821
week5b_5676675_5681663_5681705;XP031901364;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681705;XP031901364;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681705;XP031901364;XP031901364.pdf;20110813_122821
week5b_5676675_5681663_5681706;XP031901365;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681706;XP031901365;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681706;XP031901365;XP031901365.pdf;20110813_122821
week5b_5676675_5681663_5681707;XP031901366;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681707;XP031901366;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681707;XP031901366;XP031901366.pdf;20110813_122821
week5b_5676675_5681663_5681708;XP031901367;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681708;XP031901367;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681708;XP031901367;XP031901367.pdf;20110813_122821
week5b_5676675_5681663_5681709;XP031901368;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681709;XP031901368;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681709;XP031901368;XP031901368.pdf;20110813_122821
week5b_5676675_5681663_5681710;XP031901369;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681710;XP031901369;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681710;XP031901369;XP031901369.pdf;20110813_122821
week5b_5676675_5681663_5681711;XP031901370;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681711;XP031901370;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681711;XP031901370;XP031901370.pdf;20110813_122821
week5b_5676675_5681663_5681712;XP031901371;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681712;XP031901371;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681712;XP031901371;XP031901371.pdf;20110813_122821
week5b_5676675_5681663_5681713;XP031901372;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681713;XP031901372;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681713;XP031901372;XP031901372.pdf;20110813_122821
week5b_5676675_5681663_5681715;XP031901373;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681715;XP031901373;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681715;XP031901373;XP031901373.pdf;20110813_122821
week5b_5676675_5681663_5681716;XP031901374;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681716;XP031901374;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681716;XP031901374;XP031901374.pdf;20110813_122821
week5b_5676675_5681663_5681717;XP031901375;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681717;XP031901375;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681717;XP031901375;XP031901375.pdf;20110813_122821
week5b_5676675_5681663_5681718;XP031901376;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681718;XP031901376;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681718;XP031901376;XP031901376.pdf;20110813_122821
week5b_5676675_5681663_5681719;XP031901377;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681719;XP031901377;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681719;XP031901377;XP031901377.pdf;20110813_122821
week5b_5676675_5681663_5681720;XP031901378;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681720;XP031901378;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681720;XP031901378;XP031901378.pdf;20110813_122821
week5b_5676675_5681663_5681721;XP031901379;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681721;XP031901379;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681721;XP031901379;XP031901379.pdf;20110813_122821
week5b_5676675_5681663_5681722;XP031901380;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681722;XP031901380;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681722;XP031901380;XP031901380.pdf;20110813_122821
week5b_5676675_5681663_5681723;XP031901381;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681723;XP031901381;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681723;XP031901381;XP031901381.pdf;20110813_122821
week5b_5676675_5681663_5681724;XP031901382;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681724;XP031901382;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681724;XP031901382;XP031901382.pdf;20110813_122821
week5b_5676675_5681663_5681725;XP031901383;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681725;XP031901383;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681725;XP031901383;XP031901383.pdf;20110813_122821
week5b_5676675_5681663_5681726;XP031901384;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681726;XP031901384;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681726;XP031901384;XP031901384.pdf;20110813_122821
week5b_5676675_5681663_5681727;XP031901385;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681727;XP031901385;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681727;XP031901385;XP031901385.pdf;20110813_122821
week5b_5676675_5681663_5681728;XP031901386;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681728;XP031901386;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681728;XP031901386;XP031901386.pdf;20110813_122821
week5b_5676675_5681663_5681729;XP031901387;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681729;XP031901387;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681729;XP031901387;XP031901387.pdf;20110813_122821
week5b_5676675_5681663_5681730;XP031901388;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681730;XP031901388;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681730;XP031901388;XP031901388.pdf;20110813_122821
week5b_5676675_5681663_5681731;XP031901389;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681731;XP031901389;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681731;XP031901389;XP031901389.pdf;20110813_122821
week5b_5676675_5681663_5681732;XP031901390;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681732;XP031901390;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681732;XP031901390;XP031901390.pdf;20110813_122821
week5b_5676675_5681663_5681733;XP031901391;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681733;XP031901391;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681733;XP031901391;XP031901391.pdf;20110813_122821
week5b_5676675_5681663_5681734;XP031901392;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681734;XP031901392;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681734;XP031901392;XP031901392.pdf;20110813_122821
week5b_5676675_5681663_5681735;XP031901393;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681735;XP031901393;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681735;XP031901393;XP031901393.pdf;20110813_122821
week5b_5676675_5681663_5681736;XP031901394;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681736;XP031901394;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681736;XP031901394;XP031901394.pdf;20110813_122821
week5b_5676675_5681663_5681737;XP031901395;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681737;XP031901395;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681737;XP031901395;XP031901395.pdf;20110813_122821
week5b_5676675_5681663_5681738;XP031901396;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681738;XP031901396;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681738;XP031901396;XP031901396.pdf;20110813_122821
week5b_5676675_5681663_5681739;XP031901397;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681739;XP031901397;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681739;XP031901397;XP031901397.pdf;20110813_122821
week5b_5676675_5681663_5681740;XP031901398;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681740;XP031901398;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681740;XP031901398;XP031901398.pdf;20110813_122821
week5b_5676675_5681663_5681741;XP031901399;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681741;XP031901399;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681741;XP031901399;XP031901399.pdf;20110813_122821
week5b_5676675_5681663_5681742;XP031901400;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681742;XP031901400;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681742;XP031901400;XP031901400.pdf;20110813_122821
week5b_5676675_5681663_5681743;XP031901401;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681743;XP031901401;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681743;XP031901401;XP031901401.pdf;20110813_122821
week5b_5676675_5681663_5681744;XP031901402;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681744;XP031901402;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681744;XP031901402;XP031901402.pdf;20110813_122821
week5b_5676675_5681663_5681745;XP031901403;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681745;XP031901403;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681745;XP031901403;XP031901403.pdf;20110813_122821
week5b_5676675_5681663_5681746;XP031901404;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681746;XP031901404;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681746;XP031901404;XP031901404.pdf;20110813_122821
week5b_5676675_5681663_5681747;XP031901405;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681747;XP031901405;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681747;XP031901405;XP031901405.pdf;20110813_122821
week5b_5676675_5681663_5681748;XP031901406;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681748;XP031901406;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681748;XP031901406;XP031901406.pdf;20110813_122821
week5b_5676675_5681663_5681749;XP031901407;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681749;XP031901407;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681749;XP031901407;XP031901407.pdf;20110813_122821
week5b_5676675_5681663_5681750;XP031901408;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681750;XP031901408;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681750;XP031901408;XP031901408.pdf;20110813_122821
week5b_5676675_5681663_5681751;XP031901409;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681751;XP031901409;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681751;XP031901409;XP031901409.pdf;20110813_122821
week5b_5676675_5681663_5681752;XP031901410;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681752;XP031901410;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681752;XP031901410;XP031901410.pdf;20110813_122821
week5b_5676675_5681663_5681753;XP031901411;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681753;XP031901411;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681753;XP031901411;XP031901411.pdf;20110813_122821
week5b_5676675_5681663_5681756;XP031901412;IEEECONFERENCE_week5b.xml;20110813_122821
week5b_5676675_5681663_5681756;XP031901412;P1X.DF.PX.IEEECONF.D110813.G04.xml;20110813_122821
week5b_5676675_5681663_5681756;XP031901412;XP031901412.pdf;20110813_122821
week5b_5676675_5681663_5681759;XP031901413;IEEECONFERENCE_week5b.xml;20110813_122821
