publisher_docid;batchid_in;time_stamp
week17b_1028_5760826_5760848;IEEEper/week17b/1028.zip;20110622_004036
week17b_1028_5760826_5760849;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760849;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760850;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760850;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760851;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760851;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760852;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760852;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760853;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760853;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760854;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760854;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760855;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760855;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760856;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760856;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760857;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760857;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760858;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760858;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760859;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760859;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760860;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760860;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760861;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760861;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760862;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760862;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760863;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760863;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760864;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760864;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760865;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760865;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760866;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760866;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760867;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760867;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760868;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760868;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760869;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760869;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760870;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760870;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760871;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760871;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760872;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760872;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760873;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760873;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760874;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760874;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760875;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760875;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760876;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760876;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760877;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760877;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760878;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760878;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760879;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760879;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760880;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760880;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760881;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760881;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760882;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760882;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760883;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760883;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760884;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760884;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760885;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760885;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760886;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760886;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760887;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760887;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760888;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760888;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760889;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760889;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760890;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760890;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760891;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760891;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760892;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760892;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760893;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760893;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760894;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760894;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760895;InspecMetadata/week17b/XML.zip;20110622_004037
week17b_1028_5760826_5760895;IEEEper/week17b/1028.zip;20110622_004037
week17b_1028_5760826_5760896;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760896;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760897;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760897;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760898;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760898;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760899;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760899;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760900;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760900;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760901;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760901;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760902;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760902;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760903;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760903;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760904;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760904;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760905;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760905;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760906;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760906;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760907;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760907;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760908;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760908;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760909;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760909;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760910;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760910;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760911;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760911;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760912;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760912;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760913;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760913;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760914;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760914;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760915;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760915;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760916;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760916;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760917;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760917;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760918;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760918;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760919;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760919;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760920;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760920;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760921;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760921;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760922;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760922;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760923;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760923;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760924;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760924;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760925;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760925;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760926;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760926;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760927;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760927;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760928;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760928;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760929;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760929;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760930;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760930;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760931;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760931;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760932;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760932;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760933;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760933;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760934;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760934;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760935;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760935;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760936;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760936;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760937;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760937;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760938;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760938;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760939;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760939;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760940;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760940;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760941;InspecMetadata/week17b/XML.zip;20110622_004038
week17b_1028_5760826_5760941;IEEEper/week17b/1028.zip;20110622_004038
week17b_1028_5760826_5760942;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760942;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760943;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760943;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760944;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760944;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760945;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760945;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760946;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760946;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760947;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760947;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760948;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760948;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760949;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760949;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760950;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760950;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760951;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760951;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760952;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760952;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760953;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760953;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760954;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760954;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760955;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760955;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760956;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760956;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760957;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760957;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760958;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760958;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760959;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760959;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760960;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760960;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760961;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760961;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760962;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760962;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760963;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760963;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760964;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760964;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760965;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760965;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760966;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760966;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760967;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760967;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760968;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760968;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760969;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760969;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760970;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760970;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760971;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760971;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760972;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760972;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760973;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760973;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760974;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760974;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760975;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760975;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760976;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760976;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760977;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760977;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760978;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760978;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760979;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760979;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760980;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760980;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760981;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760981;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760982;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760982;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760983;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760983;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760984;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760984;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760985;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760985;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760986;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760986;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760987;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760987;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760988;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760988;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760989;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760989;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760990;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760990;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760991;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760991;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760992;InspecMetadata/week17b/XML.zip;20110622_004039
week17b_1028_5760826_5760992;IEEEper/week17b/1028.zip;20110622_004039
week17b_1028_5760826_5760993;InspecMetadata/week17b/XML.zip;20110622_004040
week17b_1028_5760826_5760993;IEEEper/week17b/1028.zip;20110622_004040
week17b_1028_5760826_5760994;InspecMetadata/week17b/XML.zip;20110622_004040
week17b_1028_5760826_5760994;IEEEper/week17b/1028.zip;20110622_004040
week17b_1028_5760826_5760995;InspecMetadata/week17b/XML.zip;20110622_004040
week17b_1028_5760826_5760995;IEEEper/week17b/1028.zip;20110622_004040
week17b_1028_5760826_5760996;InspecMetadata/week17b/XML.zip;20110622_004040
week17b_1028_5760826_5760996;IEEEper/week17b/1028.zip;20110622_004040
week17b_1028_5760826_5760997;InspecMetadata/week17b/XML.zip;20110622_004040
week17b_1028_5760826_5760997;IEEEper/week17b/1028.zip;20110622_004040
week17b_1028_5760826_5760998;InspecMetadata/week17b/XML.zip;20110622_004040
week17b_1028_5760826_5760998;IEEEper/week17b/1028.zip;20110622_004040
week17b_1028_5760826_5760999;InspecMetadata/week17b/XML.zip;20110622_004040
week17b_1028_5760826_5760999;IEEEper/week17b/1028.zip;20110622_004040
week17b_1028_5760826_5761000;InspecMetadata/week17b/XML.zip;20110622_004040
week17b_1028_5760826_5761000;IEEEper/week17b/1028.zip;20110622_004040
week17b_1028_5760826_5761001;InspecMetadata/week17b/XML.zip;20110622_004040
week17b_1028_5760826_5761001;IEEEper/week17b/1028.zip;20110622_004040
week17b_1028_5760826_5761002;InspecMetadata/week17b/XML.zip;20110622_004040
week17b_1028_5760826_5761002;IEEEper/week17b/1028.zip;20110622_004040
week17b_1028_5760826_5761003;InspecMetadata/week17b/XML.zip;20110622_004040
week17b_1028_5760826_5761003;IEEEper/week17b/1028.zip;20110622_004040
