publisher_docid;XP;batchid;time_stamp
week5a_5423775_5430567_5430607;XP031897978;XP031897978.pdf;20110813_102346
week5a_5423775_5430567_5430608;XP031897979;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430608;XP031897979;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430608;XP031897979;XP031897979.pdf;20110813_102346
week5a_5423775_5430567_5430609;XP031897980;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430609;XP031897980;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430609;XP031897980;XP031897980.pdf;20110813_102346
week5a_5423775_5430567_5430610;XP031897981;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430610;XP031897981;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430610;XP031897981;XP031897981.pdf;20110813_102346
week5a_5423775_5430567_5430611;XP031897982;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430611;XP031897982;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430611;XP031897982;XP031897982.pdf;20110813_102346
week5a_5423775_5430567_5430612;XP031897983;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430612;XP031897983;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430612;XP031897983;XP031897983.pdf;20110813_102346
week5a_5423775_5430567_5430613;XP031897984;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430613;XP031897984;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430613;XP031897984;XP031897984.pdf;20110813_102346
week5a_5423775_5430567_5430614;XP031897985;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430614;XP031897985;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430614;XP031897985;XP031897985.pdf;20110813_102346
week5a_5423775_5430567_5430615;XP031897986;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430615;XP031897986;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430615;XP031897986;XP031897986.pdf;20110813_102346
week5a_5423775_5430567_5430616;XP031897987;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430616;XP031897987;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430616;XP031897987;XP031897987.pdf;20110813_102346
week5a_5423775_5430567_5430617;XP031897988;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430617;XP031897988;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430617;XP031897988;XP031897988.pdf;20110813_102346
week5a_5423775_5430567_5430618;XP031897989;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430618;XP031897989;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430618;XP031897989;XP031897989.pdf;20110813_102346
week5a_5423775_5430567_5430619;XP031897990;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430619;XP031897990;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430619;XP031897990;XP031897990.pdf;20110813_102346
week5a_5423775_5430567_5430620;XP031897991;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430620;XP031897991;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430620;XP031897991;XP031897991.pdf;20110813_102346
week5a_5423775_5430567_5430621;XP031897992;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430621;XP031897992;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430621;XP031897992;XP031897992.pdf;20110813_102346
week5a_5423775_5430567_5430622;XP031897993;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430622;XP031897993;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430622;XP031897993;XP031897993.pdf;20110813_102346
week5a_5423775_5430567_5430623;XP031897994;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430623;XP031897994;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430623;XP031897994;XP031897994.pdf;20110813_102346
week5a_5423775_5430567_5430624;XP031897995;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430624;XP031897995;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430624;XP031897995;XP031897995.pdf;20110813_102346
week5a_5423775_5430567_5430625;XP031897996;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430625;XP031897996;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430625;XP031897996;XP031897996.pdf;20110813_102346
week5a_5423775_5430567_5430626;XP031897997;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430626;XP031897997;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430626;XP031897997;XP031897997.pdf;20110813_102346
week5a_5423775_5430567_5430627;XP031897998;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430627;XP031897998;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430627;XP031897998;XP031897998.pdf;20110813_102346
week5a_5423775_5430567_5430628;XP031897999;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430628;XP031897999;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430628;XP031897999;XP031897999.pdf;20110813_102346
week5a_5423775_5430567_5430629;XP031898000;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430629;XP031898000;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430629;XP031898000;XP031898000.pdf;20110813_102346
week5a_5423775_5430567_5430630;XP031898001;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430630;XP031898001;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430630;XP031898001;XP031898001.pdf;20110813_102346
week5a_5423775_5430567_5430631;XP031898002;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430631;XP031898002;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430631;XP031898002;XP031898002.pdf;20110813_102346
week5a_5423775_5430567_5430632;XP031898003;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430632;XP031898003;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430632;XP031898003;XP031898003.pdf;20110813_102346
week5a_5423775_5430567_5430633;XP031898004;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430633;XP031898004;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430633;XP031898004;XP031898004.pdf;20110813_102346
week5a_5423775_5430567_5430634;XP031898005;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430634;XP031898005;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430634;XP031898005;XP031898005.pdf;20110813_102346
week5a_5423775_5430567_5430635;XP031898006;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430635;XP031898006;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430635;XP031898006;XP031898006.pdf;20110813_102346
week5a_5423775_5430567_5430636;XP031898007;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430636;XP031898007;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430636;XP031898007;XP031898007.pdf;20110813_102346
week5a_5423775_5430567_5430637;XP031898008;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430637;XP031898008;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430637;XP031898008;XP031898008.pdf;20110813_102346
week5a_5423775_5430567_5430638;XP031898009;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430638;XP031898009;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430638;XP031898009;XP031898009.pdf;20110813_102346
week5a_5423775_5430567_5430639;XP031898010;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430639;XP031898010;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430639;XP031898010;XP031898010.pdf;20110813_102346
week5a_5423775_5430567_5430640;XP031898011;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430640;XP031898011;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430640;XP031898011;XP031898011.pdf;20110813_102346
week5a_5423775_5430567_5430641;XP031898012;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430641;XP031898012;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430641;XP031898012;XP031898012.pdf;20110813_102346
week5a_5423775_5430567_5430642;XP031898013;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430642;XP031898013;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430642;XP031898013;XP031898013.pdf;20110813_102346
week5a_5423775_5430567_5430643;XP031898014;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430643;XP031898014;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430643;XP031898014;XP031898014.pdf;20110813_102346
week5a_5423775_5430567_5430644;XP031898015;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430644;XP031898015;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430644;XP031898015;XP031898015.pdf;20110813_102346
week5a_5423775_5430567_5430645;XP031898016;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430645;XP031898016;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430645;XP031898016;XP031898016.pdf;20110813_102346
week5a_5423775_5430567_5430646;XP031898017;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430646;XP031898017;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430646;XP031898017;XP031898017.pdf;20110813_102346
week5a_5423775_5430567_5430647;XP031898018;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430647;XP031898018;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430647;XP031898018;XP031898018.pdf;20110813_102346
week5a_5423775_5430567_5430648;XP031898019;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430648;XP031898019;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430648;XP031898019;XP031898019.pdf;20110813_102346
week5a_5423775_5430567_5430649;XP031898020;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430649;XP031898020;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430649;XP031898020;XP031898020.pdf;20110813_102346
week5a_5423775_5430567_5430650;XP031898021;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430650;XP031898021;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430650;XP031898021;XP031898021.pdf;20110813_102346
week5a_5423775_5430567_5430651;XP031898022;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430651;XP031898022;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430651;XP031898022;XP031898022.pdf;20110813_102346
week5a_5423775_5430567_5430652;XP031898023;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430652;XP031898023;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430652;XP031898023;XP031898023.pdf;20110813_102346
week5a_5423775_5430567_5430653;XP031898024;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430653;XP031898024;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430653;XP031898024;XP031898024.pdf;20110813_102346
week5a_5423775_5430567_5430654;XP031898025;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430654;XP031898025;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430654;XP031898025;XP031898025.pdf;20110813_102346
week5a_5423775_5430567_5430655;XP031898026;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430655;XP031898026;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430655;XP031898026;XP031898026.pdf;20110813_102346
week5a_5423775_5430567_5430656;XP031898027;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430656;XP031898027;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430656;XP031898027;XP031898027.pdf;20110813_102346
week5a_5423775_5430567_5430657;XP031898028;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430657;XP031898028;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430657;XP031898028;XP031898028.pdf;20110813_102346
week5a_5423775_5430567_5430658;XP031898029;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430658;XP031898029;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430658;XP031898029;XP031898029.pdf;20110813_102346
week5a_5423775_5430567_5430659;XP031898030;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430659;XP031898030;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430659;XP031898030;XP031898030.pdf;20110813_102346
week5a_5423775_5430567_5430660;XP031898031;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430660;XP031898031;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430660;XP031898031;XP031898031.pdf;20110813_102346
week5a_5423775_5430567_5430661;XP031898032;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430661;XP031898032;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430661;XP031898032;XP031898032.pdf;20110813_102346
week5a_5423775_5430567_5430662;XP031898033;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430662;XP031898033;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430662;XP031898033;XP031898033.pdf;20110813_102346
week5a_5423775_5430567_5430663;XP031898034;IEEECONFERENCE_week5a.xml;20110813_102346
week5a_5423775_5430567_5430663;XP031898034;P1X.DF.PX.IEEECONF.D110813.G03.xml;20110813_102346
week5a_5423775_5430567_5430663;XP031898034;XP031898034.pdf;20110813_102346
