publisher_docid;XP;batchid;time_stamp
week4a_4231800_4231801_4231843;XP031880897;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4231800_4231801_4231843;XP031880897;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4231800_4231801_4231843;XP031880897;XP031880897.pdf;20110728_064653
week4a_4447704_4447779_4447710;XP031880898;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447710;XP031880898;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447710;XP031880898;XP031880898.pdf;20110728_064653
week4a_4447704_4447779_4447711;XP031880899;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447711;XP031880899;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447711;XP031880899;XP031880899.pdf;20110728_064653
week4a_4447704_4447779_4447712;XP031880900;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447712;XP031880900;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447712;XP031880900;XP031880900.pdf;20110728_064653
week4a_4447704_4447779_4447713;XP031880901;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447713;XP031880901;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447713;XP031880901;XP031880901.pdf;20110728_064653
week4a_4447704_4447779_4447714;XP031880902;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447714;XP031880902;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447714;XP031880902;XP031880902.pdf;20110728_064653
week4a_4447704_4447779_4447715;XP031880903;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447715;XP031880903;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447715;XP031880903;XP031880903.pdf;20110728_064653
week4a_4447704_4447779_4447716;XP031880904;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447716;XP031880904;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447716;XP031880904;XP031880904.pdf;20110728_064653
week4a_4447704_4447779_4447717;XP031880905;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447717;XP031880905;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447717;XP031880905;XP031880905.pdf;20110728_064653
week4a_4447704_4447779_4447718;XP031880906;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447718;XP031880906;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447718;XP031880906;XP031880906.pdf;20110728_064653
week4a_4447704_4447779_4447719;XP031880907;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447719;XP031880907;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447719;XP031880907;XP031880907.pdf;20110728_064653
week4a_4447704_4447779_4447720;XP031880908;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447720;XP031880908;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447720;XP031880908;XP031880908.pdf;20110728_064653
week4a_4447704_4447779_4447721;XP031880909;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447721;XP031880909;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447721;XP031880909;XP031880909.pdf;20110728_064653
week4a_4447704_4447779_4447722;XP031880910;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447722;XP031880910;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447722;XP031880910;XP031880910.pdf;20110728_064653
week4a_4447704_4447779_4447723;XP031880911;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447723;XP031880911;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447723;XP031880911;XP031880911.pdf;20110728_064653
week4a_4447704_4447779_4447724;XP031880912;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447724;XP031880912;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447724;XP031880912;XP031880912.pdf;20110728_064653
week4a_4447704_4447779_4447725;XP031880913;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447725;XP031880913;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447725;XP031880913;XP031880913.pdf;20110728_064653
week4a_4447704_4447779_4447726;XP031880914;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447726;XP031880914;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447726;XP031880914;XP031880914.pdf;20110728_064653
week4a_4447704_4447779_4447727;XP031880915;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447727;XP031880915;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447727;XP031880915;XP031880915.pdf;20110728_064653
week4a_4447704_4447779_4447728;XP031880916;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447728;XP031880916;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447728;XP031880916;XP031880916.pdf;20110728_064653
week4a_4447704_4447779_4447729;XP031880917;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447729;XP031880917;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447729;XP031880917;XP031880917.pdf;20110728_064653
week4a_4447704_4447779_4447730;XP031880918;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447730;XP031880918;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447730;XP031880918;XP031880918.pdf;20110728_064653
week4a_4447704_4447779_4447731;XP031880919;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447731;XP031880919;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447731;XP031880919;XP031880919.pdf;20110728_064653
week4a_4447704_4447779_4447732;XP031880920;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447732;XP031880920;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447732;XP031880920;XP031880920.pdf;20110728_064653
week4a_4447704_4447779_4447733;XP031880921;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447733;XP031880921;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447733;XP031880921;XP031880921.pdf;20110728_064653
week4a_4447704_4447779_4447734;XP031880922;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447734;XP031880922;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447734;XP031880922;XP031880922.pdf;20110728_064653
week4a_4447704_4447779_4447735;XP031880923;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447735;XP031880923;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447735;XP031880923;XP031880923.pdf;20110728_064653
week4a_4447704_4447779_4447736;XP031880924;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447736;XP031880924;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447736;XP031880924;XP031880924.pdf;20110728_064653
week4a_4447704_4447779_4447737;XP031880925;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447737;XP031880925;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447737;XP031880925;XP031880925.pdf;20110728_064653
week4a_4447704_4447779_4447738;XP031880926;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447738;XP031880926;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447738;XP031880926;XP031880926.pdf;20110728_064653
week4a_4447704_4447779_4447739;XP031880927;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447739;XP031880927;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447739;XP031880927;XP031880927.pdf;20110728_064653
week4a_4447704_4447779_4447740;XP031880928;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447740;XP031880928;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447740;XP031880928;XP031880928.pdf;20110728_064653
week4a_4447704_4447779_4447741;XP031880929;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447741;XP031880929;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447741;XP031880929;XP031880929.pdf;20110728_064653
week4a_4447704_4447779_4447742;XP031880930;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447742;XP031880930;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447742;XP031880930;XP031880930.pdf;20110728_064653
week4a_4447704_4447779_4447743;XP031880931;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447743;XP031880931;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447743;XP031880931;XP031880931.pdf;20110728_064653
week4a_4447704_4447779_4447744;XP031880932;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447744;XP031880932;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447744;XP031880932;XP031880932.pdf;20110728_064653
week4a_4447704_4447779_4447745;XP031880933;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447745;XP031880933;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447745;XP031880933;XP031880933.pdf;20110728_064653
week4a_4447704_4447779_4447746;XP031880934;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447746;XP031880934;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447746;XP031880934;XP031880934.pdf;20110728_064653
week4a_4447704_4447779_4447747;XP031880935;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447747;XP031880935;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447747;XP031880935;XP031880935.pdf;20110728_064653
week4a_4447704_4447779_4447748;XP031880936;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447748;XP031880936;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447748;XP031880936;XP031880936.pdf;20110728_064653
week4a_4447704_4447779_4447749;XP031880937;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447749;XP031880937;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447749;XP031880937;XP031880937.pdf;20110728_064653
week4a_4447704_4447779_4447750;XP031880938;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447750;XP031880938;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447750;XP031880938;XP031880938.pdf;20110728_064653
week4a_4447704_4447779_4447751;XP031880939;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447751;XP031880939;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447751;XP031880939;XP031880939.pdf;20110728_064653
week4a_4447704_4447779_4447752;XP031880940;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447752;XP031880940;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447752;XP031880940;XP031880940.pdf;20110728_064653
week4a_4447704_4447779_4447753;XP031880941;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447753;XP031880941;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447753;XP031880941;XP031880941.pdf;20110728_064653
week4a_4447704_4447779_4447754;XP031880942;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447754;XP031880942;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447754;XP031880942;XP031880942.pdf;20110728_064653
week4a_4447704_4447779_4447755;XP031880943;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447755;XP031880943;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447755;XP031880943;XP031880943.pdf;20110728_064653
week4a_4447704_4447779_4447756;XP031880944;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447756;XP031880944;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447756;XP031880944;XP031880944.pdf;20110728_064653
week4a_4447704_4447779_4447757;XP031880945;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447757;XP031880945;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447757;XP031880945;XP031880945.pdf;20110728_064653
week4a_4447704_4447779_4447758;XP031880946;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447758;XP031880946;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447758;XP031880946;XP031880946.pdf;20110728_064653
week4a_4447704_4447779_4447759;XP031880947;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447759;XP031880947;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447759;XP031880947;XP031880947.pdf;20110728_064653
week4a_4447704_4447779_4447760;XP031880948;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447760;XP031880948;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447760;XP031880948;XP031880948.pdf;20110728_064653
week4a_4447704_4447779_4447761;XP031880949;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447761;XP031880949;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447761;XP031880949;XP031880949.pdf;20110728_064653
week4a_4447704_4447779_4447762;XP031880950;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447762;XP031880950;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447762;XP031880950;XP031880950.pdf;20110728_064653
week4a_4447704_4447779_4447763;XP031880951;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447763;XP031880951;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447763;XP031880951;XP031880951.pdf;20110728_064653
week4a_4447704_4447779_4447764;XP031880952;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447764;XP031880952;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447764;XP031880952;XP031880952.pdf;20110728_064653
week4a_4447704_4447779_4447765;XP031880953;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447765;XP031880953;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447765;XP031880953;XP031880953.pdf;20110728_064653
week4a_4447704_4447779_4447766;XP031880954;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447766;XP031880954;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447766;XP031880954;XP031880954.pdf;20110728_064653
week4a_4447704_4447779_4447767;XP031880955;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447767;XP031880955;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447767;XP031880955;XP031880955.pdf;20110728_064653
week4a_4447704_4447779_4447768;XP031880956;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447768;XP031880956;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447768;XP031880956;XP031880956.pdf;20110728_064653
week4a_4447704_4447779_4447769;XP031880957;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447769;XP031880957;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447769;XP031880957;XP031880957.pdf;20110728_064653
week4a_4447704_4447779_4447770;XP031880958;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447770;XP031880958;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447770;XP031880958;XP031880958.pdf;20110728_064653
week4a_4447704_4447779_4447771;XP031880959;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447771;XP031880959;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447771;XP031880959;XP031880959.pdf;20110728_064653
week4a_4447704_4447779_4447772;XP031880960;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447772;XP031880960;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447772;XP031880960;XP031880960.pdf;20110728_064653
week4a_4447704_4447779_4447773;XP031880961;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447773;XP031880961;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447773;XP031880961;XP031880961.pdf;20110728_064653
week4a_4447704_4447779_4447774;XP031880962;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447774;XP031880962;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447774;XP031880962;XP031880962.pdf;20110728_064653
week4a_4447704_4447779_4447775;XP031880963;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447775;XP031880963;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447775;XP031880963;XP031880963.pdf;20110728_064653
week4a_4447704_4447779_4447776;XP031880964;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447776;XP031880964;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447776;XP031880964;XP031880964.pdf;20110728_064653
week4a_4447704_4447779_4447777;XP031880965;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4447704_4447779_4447777;XP031880965;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4447704_4447779_4447777;XP031880965;XP031880965.pdf;20110728_064653
week4a_4545573_4545574_4545670;XP031880966;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4545573_4545574_4545670;XP031880966;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4545573_4545574_4545670;XP031880966;XP031880966.pdf;20110728_064653
week4a_4712633_4721369_4721386;XP031880967;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_4712633_4721369_4721386;XP031880967;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_4712633_4721369_4721386;XP031880967;XP031880967.pdf;20110728_064653
week4a_5307844_5332379_5332380;XP031880968;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332380;XP031880968;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332380;XP031880968;XP031880968.pdf;20110728_064653
week4a_5307844_5332379_5332381;XP031880969;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332381;XP031880969;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332381;XP031880969;XP031880969.pdf;20110728_064653
week4a_5307844_5332379_5332382;XP031880970;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332382;XP031880970;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332382;XP031880970;XP031880970.pdf;20110728_064653
week4a_5307844_5332379_5332383;XP031880971;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332383;XP031880971;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332383;XP031880971;XP031880971.pdf;20110728_064653
week4a_5307844_5332379_5332384;XP031880972;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332384;XP031880972;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332384;XP031880972;XP031880972.pdf;20110728_064653
week4a_5307844_5332379_5332385;XP031880973;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332385;XP031880973;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332385;XP031880973;XP031880973.pdf;20110728_064653
week4a_5307844_5332379_5332386;XP031880974;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332386;XP031880974;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332386;XP031880974;XP031880974.pdf;20110728_064653
week4a_5307844_5332379_5332387;XP031880975;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332387;XP031880975;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332387;XP031880975;XP031880975.pdf;20110728_064653
week4a_5307844_5332379_5332388;XP031880976;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332388;XP031880976;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332388;XP031880976;XP031880976.pdf;20110728_064653
week4a_5307844_5332379_5332389;XP031880977;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332389;XP031880977;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332389;XP031880977;XP031880977.pdf;20110728_064653
week4a_5307844_5332379_5332390;XP031880978;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332390;XP031880978;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332390;XP031880978;XP031880978.pdf;20110728_064653
week4a_5307844_5332379_5332391;XP031880979;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332391;XP031880979;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332391;XP031880979;XP031880979.pdf;20110728_064653
week4a_5307844_5332379_5332392;XP031880980;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332392;XP031880980;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332392;XP031880980;XP031880980.pdf;20110728_064653
week4a_5307844_5332379_5332393;XP031880981;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332393;XP031880981;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332393;XP031880981;XP031880981.pdf;20110728_064653
week4a_5307844_5332379_5332394;XP031880982;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332394;XP031880982;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332394;XP031880982;XP031880982.pdf;20110728_064653
week4a_5307844_5332379_5332395;XP031880983;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332395;XP031880983;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332395;XP031880983;XP031880983.pdf;20110728_064653
week4a_5307844_5332379_5332396;XP031880984;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332396;XP031880984;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332396;XP031880984;XP031880984.pdf;20110728_064653
week4a_5307844_5332379_5332397;XP031880985;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332397;XP031880985;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332397;XP031880985;XP031880985.pdf;20110728_064653
week4a_5307844_5332379_5332398;XP031880986;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332398;XP031880986;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332398;XP031880986;XP031880986.pdf;20110728_064653
week4a_5307844_5332379_5332399;XP031880987;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332399;XP031880987;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332399;XP031880987;XP031880987.pdf;20110728_064653
week4a_5307844_5332379_5332400;XP031880988;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332400;XP031880988;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332400;XP031880988;XP031880988.pdf;20110728_064653
week4a_5307844_5332379_5332401;XP031880989;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332401;XP031880989;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332401;XP031880989;XP031880989.pdf;20110728_064653
week4a_5307844_5332379_5332402;XP031880990;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332402;XP031880990;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332402;XP031880990;XP031880990.pdf;20110728_064653
week4a_5307844_5332379_5332403;XP031880991;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332403;XP031880991;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332403;XP031880991;XP031880991.pdf;20110728_064653
week4a_5307844_5332379_5332404;XP031880992;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332404;XP031880992;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332404;XP031880992;XP031880992.pdf;20110728_064653
week4a_5307844_5332379_5332405;XP031880993;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332405;XP031880993;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332405;XP031880993;XP031880993.pdf;20110728_064653
week4a_5307844_5332379_5332406;XP031880994;IEEECONFERENCE_week4a.xml;20110728_064653
week4a_5307844_5332379_5332406;XP031880994;P1X.DF.PX.IEEECONF.D110728.G03.xml;20110728_064653
week4a_5307844_5332379_5332406;XP031880994;XP031880994.pdf;20110728_064653
week4a_5307844_5332379_5332409;XP031880995;IEEECONFERENCE_week4a.xml;20110728_064653
